koi_period,koi_depth,koi_prad,koi_teq,koi_steff,koi_srad,koi_model_snr,pl_orbsmax,pl_rade,pl_masse,pl_dens,pl_eqt,target,lightcurve_file
12.424995,51.5,2.06,1293.0,6098.0,2.657,21.4,0.1049871729562593,2.06,14.498020695718775,9.143562309355069,1293.0,0,/content/drive/MyDrive/Data/kepler_5386163_lightcurve.csv
12.67143692,215.8,0.76,404.0,3705.0,0.529,13.7,0.106370859948707,0.76,0.3622515825595373,4.549648962845571,404.0,1,/content/drive/MyDrive/Data/kepler_5384713_lightcurve.csv
60.32668824,3146.7,4.98,240.0,3705.0,0.529,57.0,0.3010313659811534,4.98,379.9693519996292,16.961681910202305,240.0,1,/content/drive/MyDrive/Data/kepler_5384713_lightcurve.csv
2.63595435,93.7,0.5,682.0,3705.0,0.529,9.2,0.0373448468575153,0.5,0.0769465258340572,3.3938088476695008,682.0,1,/content/drive/MyDrive/Data/kepler_5384713_lightcurve.csv
14.1502311,208.1,0.74,390.0,3705.0,0.529,9.3,0.1144935746397071,0.74,0.3282141972628773,4.465504982894801,390.0,1,/content/drive/MyDrive/Data/kepler_5384713_lightcurve.csv
1.8913182,202.3,0.9,983.0,4476.0,0.633,17.6,0.0299305819340925,0.9,0.6771693376126355,5.121275402054116,983.0,0,/content/drive/MyDrive/Data/kepler_2708343_lightcurve.csv
4.36125889,189.2,1.2,1000.0,5520.0,0.873,10.7,0.0522412233171299,1.2,1.9632274165996797,6.263761985188584,1000.0,1,/content/drive/MyDrive/Data/kepler_4473613_lightcurve.csv
57.0599992,66168.0,22.31,455.0,5931.0,0.863,751.5,0.2900636229801959,22.31,97599.68366361372,48.45717299766572,455.0,0,/content/drive/MyDrive/Data/kepler_3102000_lightcurve.csv
309.25581,421.4,2.18,287.0,6060.0,1.057,9.9,0.894988258909245,2.18,17.876768918577955,9.5132283194129,287.0,1,/content/drive/MyDrive/Data/kepler_2576962_lightcurve.csv
161.2529031,94008.0,59.07,652.0,9341.0,1.87,576.6,0.5797985448955192,59.07,3581440.9266681504,95.7999437559738,652.0,0,/content/drive/MyDrive/Data/kepler_5217733_lightcurve.csv
2.67596808,420.6,1.57,998.0,4732.0,0.795,17.5,0.0377218264035735,1.57,5.306751042725457,7.56028436957376,998.0,0,/content/drive/MyDrive/Data/kepler_3001885_lightcurve.csv
0.917568975,15805.0,11.92,1748.0,5713.0,0.893,128.1,0.0184798272362753,11.92,9598.91497909736,31.246527002954107,1748.0,1,/content/drive/MyDrive/Data/kepler_5475431_lightcurve.csv
0.676715927,264.5,1.29,1735.0,5334.0,0.733,14.5,0.015084920475449,1.29,2.565558536609861,6.589025248336467,1735.0,0,/content/drive/MyDrive/Data/kepler_4571536_lightcurve.csv
6.49676881,135.0,3.74,1761.0,6418.0,3.049,10.6,0.0681402466578341,3.74,131.7118737549384,13.880927823990127,1761.0,0,/content/drive/MyDrive/Data/kepler_2014991_lightcurve.csv
116.5214317,771.5,44.41,457.0,6056.0,1.411,25.0,0.4668843333411929,44.41,1246461.476863479,78.4593879113106,457.0,0,/content/drive/MyDrive/Data/kepler_2141783_lightcurve.csv
2.711504086,837.5,3.12,1420.0,6214.0,1.076,64.5,0.0380550475085593,3.12,67.35533459276228,12.226906476863274,1420.0,1,/content/drive/MyDrive/Data/kepler_3342970_lightcurve.csv
7.21203748,950.4,3.32,1025.0,6214.0,1.076,51.5,0.0730540127914709,3.32,84.7638959502831,12.7704156569873,1025.0,1,/content/drive/MyDrive/Data/kepler_3342970_lightcurve.csv
1.544928892,5817.3,13.43,1997.0,6309.0,1.412,1109.7,0.0261543796186691,13.43,14923.862769063277,33.96734351932667,1997.0,1,/content/drive/MyDrive/Data/kepler_4570949_lightcurve.csv
131.97827736,345940.0,147.83,457.0,4916.0,2.182,3766.3,0.5073103584016675,147.83,106689464.31196994,182.0715872709796,457.0,0,/content/drive/MyDrive/Data/kepler_5456023_lightcurve.csv
54.35635067,10510.0,38.81,566.0,6161.0,1.255,628.1,0.2808270605322072,38.81,756992.3282143737,71.39518518738696,566.0,0,/content/drive/MyDrive/Data/kepler_2309719_lightcurve.csv
1.480283464,60.5,0.97,1822.0,5897.0,1.259,21.3,0.0254195983928777,0.97,0.8934194784503181,5.396952409890428,1822.0,1,/content/drive/MyDrive/Data/kepler_5195172_lightcurve.csv
322.48381,1023.4,3.5,259.0,5968.0,0.881,27.0,0.9203309708558828,3.5,103.05089407561192,13.251224309779278,259.0,0,/content/drive/MyDrive/Data/kepler_5305399_lightcurve.csv
18.1118457,328.7,31.25,803.0,6434.0,1.138,10.8,0.1349731031292711,31.25,339582.3271513836,61.348421063074966,803.0,0,/content/drive/MyDrive/Data/kepler_4932689_lightcurve.csv
1.039370613,743.6,12.6,3320.0,6429.0,3.137,182.9,0.0200810175316899,12.6,11786.124298694784,32.48386942448633,3320.0,0,/content/drive/MyDrive/Data/kepler_5078879_lightcurve.csv
1.000012952,36.0,2.12,2858.0,5176.0,3.605,11.9,0.0195708269255973,2.12,16.122882369421912,9.329180098594328,2858.0,0,/content/drive/MyDrive/Data/kepler_4863753_lightcurve.csv
0.475068516,110.1,1.03,2372.0,6045.0,0.955,21.4,0.0119154265171905,1.03,1.1155723240058215,5.628522827616816,2372.0,0,/content/drive/MyDrive/Data/kepler_4479633_lightcurve.csv
8.4120069,819.6,1.71,590.0,4502.0,0.621,39.7,0.0809478229547909,1.71,7.279232791731098,8.026120057580721,590.0,0,/content/drive/MyDrive/Data/kepler_2445154_lightcurve.csv
